name,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Aleksandar Davidov,ihud-bnei-sachnin,fc-ashdod,fc-ashdod,,,,,,,,
Mahmoud Abbas,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Nando,ihud-bnei-sachnin,,,,,,,,,,
Yero Bello,ihud-bnei-sachnin,fc-ashdod,fc-ashdod,,,,,,,,
Hasiv Abu Rukon,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Muhammed Khamza,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Dedi Ben Dayan,,ihud-bnei-sachnin,,,,,,,,,
Sunny,,ihud-bnei-sachnin,,,,,,,,,
Albert Crusat,,ihud-bnei-sachnin,,,,,,,,,
Marc Fernández,,ihud-bnei-sachnin,,,,,,,,,
Maree Ria,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Amir Nasraldin,,ihud-bnei-sachnin,,,,,,,,,
Muamen Agbaria,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,
Jorge Alonso,,ihud-bnei-sachnin,,,,,,,,,
Cristian Hidalgo,,ihud-bnei-sachnin,,,,,,,,,
Marko Markovski,,ihud-bnei-sachnin,,,,,,,,,
Ahmed Abu Naheya,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Ran Kadoch,bnei-yehuda-tel-aviv,,ihud-bnei-sachnin,ihud-bnei-sachnin,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,bnei-yehuda-tel-aviv,hapoel-haifa
Ihab Shami,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,hapoel-jerusalem,
Sagas Tambi,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,
Giannis Papadopoulos,,,ihud-bnei-sachnin,,,,,,,,
Mohammad Bdarney,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,ihud-bnei-sachnin
Milan Bojovic,,,ihud-bnei-sachnin,,,,,,,,
Ahmad Sayed Ahmad,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,
Miha Mevlja,,,ihud-bnei-sachnin,,,,,,,,
Igor Jovanovic,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,
Diogo Kachuba,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,
Eldar Hasanovic,,,,ihud-bnei-sachnin,,,,,,,
Safwan Zoabi,,,,ihud-bnei-sachnin,,,,,,,
Maroun Gantus,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Wanderson,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,
Hilal Mousa,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,
Ahmad Zabih,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,
Tomer Haran,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,
Rodrigo Antônio,,,,,ihud-bnei-sachnin,,,,,,
Jude Nworuh,,,,bnei-yehuda-tel-aviv,ihud-bnei-sachnin,,,,,,
Rabia Abu Yunes,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,ihud-bnei-sachnin,,,
Assaf Raz,,,,,ihud-bnei-sachnin,bnei-yehuda-tel-aviv,,,,,
Ihab Ganayem,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Lassina Dao,,,,,ihud-bnei-sachnin,,,,,,
Idan Shemesh,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,hapoel-haifa,,hapoel-jerusalem,hapoel-jerusalem,
Antonio Mrsic,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,ihud-bnei-sachnin,,,,,
Amran Alkrenawi,,,,,,ihud-bnei-sachnin,fc-ashdod,,,,
Lucas Gaúcho,,,,,,ihud-bnei-sachnin,,,,,
Matan Ambar,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,
Jordan Faucher,,,,,,ihud-bnei-sachnin,,,,,
Mohammad Khalaila,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,
Hassan Hilo,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,maccabi-bnei-reineh,ihud-bnei-sachnin
Ali Abu Raia,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,
Bashir Bahjat,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,
Souhel Armeli,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,,
Shuaibu Lalle Ibrahim,,,,,,,ihud-bnei-sachnin,,,,
George Akpabio,,,,,hapoel-jerusalem,hapoel-jerusalem,ihud-bnei-sachnin,,,,
Alban Pnishi,,,,,,,ihud-bnei-sachnin,bnei-yehuda-tel-aviv,,,
Emmanuel Mbola,,,,,,,ihud-bnei-sachnin,,,,
Oleksandr Stetsenko,,,,,,,ihud-bnei-sachnin,,,,
Aleksandar Stanisavljevic,,,,,,,ihud-bnei-sachnin,,,,
Salah Najar,,,,,,,,ihud-bnei-sachnin,,,
Gilchrist Nguema,,,,,,,,ihud-bnei-sachnin,,,
Nasim Abu Yunes,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,
Mohamed Sayed Ahmed,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,maccabi-bnei-reineh,
Daniel Twizer,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,
Modou Manneh,,,,,,,,ihud-bnei-sachnin,,,
Eli Elbaz,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,hapoel-haifa,ihud-bnei-sachnin,sektzia-ness-ziona,,
Mohamad Awad,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,
Ayman Hamza,,,,,,,,ihud-bnei-sachnin,,,
Emery Welshman,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,,
Odai Shalata,,,,,,,,,ihud-bnei-sachnin,,
Zen Aldin Shalata,,,,,,,,,ihud-bnei-sachnin,,
Rami Hamada,,,,,,,,,ihud-bnei-sachnin,,
Mohammed Abu Nil,,,,,,,,,ihud-bnei-sachnin,maccabi-bnei-reineh,maccabi-bnei-reineh
Oswaldo Henríquez,,,,,,,,,ihud-bnei-sachnin,,
Yazen Nassar,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Tanos Bana,,,,,,,,,ihud-bnei-sachnin,,
Mufalah Shlaata,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,maccabi-bnei-reineh
Beram Kayal,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Dane Kelly,,,,,,,,,ihud-bnei-sachnin,,
Bashar Shaheen,,,,,,,,,ihud-bnei-sachnin,,
Lukas Spendlhofer,,,,,,,,,ihud-bnei-sachnin,,maccabi-bnei-reineh
Muhammad Ottman,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,
Luanderson,,,,,,,,,ihud-bnei-sachnin,,
Sebastián Velásquez,,,,,,,,,ihud-bnei-sachnin,,
Fadel Zbedat,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Sagi Pinhas,,,,,,,,,,ihud-bnei-sachnin,
Ante Puljic,,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin
Abdallah Jaber,,,,,,,,,hapoel-hadera,ihud-bnei-sachnin,maccabi-bnei-reineh
Saleh Hamud,,,,,,,,,,ihud-bnei-sachnin,
Nikola Cirkovic,,,,,,,,,,ihud-bnei-sachnin,
Fabian Sporkslede,,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin
Gaby Joury,,,,,,,,,,ihud-bnei-sachnin,ihud-bnei-sachnin
Odah Marshal,,,,,,,,,hapoel-hadera,ihud-bnei-sachnin,
Ibrahima Conté,,,,,,,,,,ihud-bnei-sachnin,
Ari Moura,,,,,,,,,,ihud-bnei-sachnin,sektzia-ness-ziona
Fahad Bayo,,,,,,,,,fc-ashdod,ihud-bnei-sachnin,
Abou Dosso,,,,,,,,,,,ihud-bnei-sachnin
Ovadia Darwish,,,,,,,,,,,ihud-bnei-sachnin
Saher Taji,,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,,ihud-bnei-sachnin
Nicolao Cardoso,,,,,,,,,,,ihud-bnei-sachnin
Idan Sade,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Mor Siani,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Tomer Ohana,fc-ashdod,,,,,,,,,,
Shai Maimon,fc-ashdod,fc-ashdod,,,,,,,,,
Benzion Moshel,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,
Hen Nogen,fc-ashdod,,,,,,,,,,
Ben Butbul,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Eden Mor,fc-ashdod,fc-ashdod,,,,,,,,,
Eden Batit,fc-ashdod,,,fc-ashdod,,,,,,,
Sandi Arcon,fc-ashdod,,,,,,,,,,
Dimitar Makriev,fc-ashdod,,,,,,,,,,
Ran Ben Shimon,fc-ashdod,,,,,,,,,,
Izhak Nash,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Eldad Daniel,fc-ashdod,,,,,,,,,,
Ofir Marciano,fc-ashdod,fc-ashdod,fc-ashdod,,fc-ashdod,,,,,,
Efe Ambrose,fc-ashdod,,,,,,,,,,
Paty Yeye Lenkebe,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Idan Zion,fc-ashdod,,,,,,,,,,
Idan Mikdash,fc-ashdod,,,fc-ashdod,,fc-ashdod,,,,,
Rahamim Checkol,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Juwon Oshaniwa,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Tom Ben Zaken,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Amir Lavi,fc-ashdod,,,,,,,,,,
Hanan Fadida,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Stefan Scepovic,fc-ashdod,,,,,,,,,,
Murad Abu Anza,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Itzhak Ben Salomon,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,,
Shmuel Moshel,,fc-ashdod,,,,,,hapoel-jerusalem,,,
Guy Tzarfati,hapoel-haifa,fc-ashdod,,,,,,,,,
Roei Beckel,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,,,,
Timor Avitan,,fc-ashdod,fc-ashdod,fc-ashdod,,,,,,,
Elio Odu Abubaker,,,fc-ashdod,,,,,,,,
Tom Mond,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,,,
Mishel Ross,,,fc-ashdod,,,,,,,,
Gal Barel,,,fc-ashdod,,,,,,maccabi-bnei-reineh,,
Nissim Eliyahu,,,,fc-ashdod,,,,,,,
Omer Egozi,,,,fc-ashdod,hapoel-jerusalem,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,
Nir Bardea,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,maccabi-bnei-reineh
Yitzhak Asefa,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,bnei-yehuda-tel-aviv,fc-ashdod
Ben Yamin Alfassi,,,,fc-ashdod,,,,,,,
Nivaldo,,,,fc-ashdod,fc-ashdod,,,,,,
Rémi Biancardini,,,,fc-ashdod,,,,,,,
Nino Galovic,,,,,fc-ashdod,,,,,,
Karlo Brucic,,,,,fc-ashdod,fc-ashdod,fc-ashdod,,,,
Wigor,,,,,fc-ashdod,,,,,,
Ori Zohar,,,,,fc-ashdod,,,,,,
Sasa Ivkovic,,,,,fc-ashdod,,,,,,
Georgiy Batyaev,,,,,fc-ashdod,,,,,,
Stanislav Goldberg,,,,,fc-ashdod,,,,,,
Drazen Bagaric,,,,,fc-ashdod,,,,,,
Sandro Gotal,,,,,fc-ashdod,,,,,,
Sidney,,,,,,fc-ashdod,,,,,
Sidney,,,,,,fc-ashdod,,,,,
Gil Cohen,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Adar Aouate,,,,,,fc-ashdod,sektzia-ness-ziona,,,,
Adilson Bahia,,,,,hapoel-haifa,fc-ashdod,,,,,
Viktor Genev,,,,,,fc-ashdod,,,,,
Tal Shitrit,,,,,,fc-ashdod,,,,,
Benel Edri,,,,,,fc-ashdod,fc-ashdod,sektzia-ness-ziona,,,
Ohad Rabinovich,,,,,,fc-ashdod,,fc-ashdod,hapoel-jerusalem,,
Yuval Jakobovich,,,,,,fc-ashdod,fc-ashdod,,,,
Gal Aviv,,,,,,fc-ashdod,,fc-ashdod,,,
Blessing Eleke,,,,,,fc-ashdod,,,,,
Mor Edri,,,,,,,fc-ashdod,fc-ashdod,,,
Dor Galili,,,,,,,fc-ashdod,sektzia-ness-ziona,sektzia-ness-ziona,,
Josip Ivancic,,,,,,hapoel-haifa,fc-ashdod,,,,
Gal Tzroya,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,fc-ashdod,,,,
Zohar Avisror,,,,,,,fc-ashdod,,,,
Leonard Owusu,,,,,,,fc-ashdod,fc-ashdod,,,
Mohamad Kanaan,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Romain Habran,,,,,,,fc-ashdod,,,,
Filip Knezevic,,,,,,,fc-ashdod,,,,
Bachibou Koita,,,,,,,fc-ashdod,,,,
Yoni Sisai,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,
Timothy Dennis Awany,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Roy Sheffer,,,,,,,,fc-ashdod,,,
Fares Abu Akel,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,
Renan Areias,,,,,,,,fc-ashdod,,,
Nir Hasson,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,
Shalev Harush,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Elior Mishali,,,,,,,,fc-ashdod,,,
Idan Dahan,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,
Montari Kamaheni,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Zohar Zasno,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod
Samuel Alabi,,,,,,,,fc-ashdod,fc-ashdod,,
Hamza Mowasi,,,,,,,,fc-ashdod,fc-ashdod,,
Zakaria Mugeese,,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod
Stav Turiel,,,,,,,,,fc-ashdod,fc-ashdod,
Adir Levi,,,,,,,,,fc-ashdod,,fc-ashdod
Raz Zaguri,,,,,,,,,fc-ashdod,fc-ashdod,
Nenad Cvetkovic,,,,,,,,,fc-ashdod,fc-ashdod,fc-ashdod
Moussa Bagayoko,,,,,,,,,fc-ashdod,fc-ashdod,
Hayford Adjei,,,,,,,,,fc-ashdod,fc-ashdod,
Martin Raynov,,,,,,,,,,fc-ashdod,
Martin Ndzie,,,,,,,,,,fc-ashdod,
Nowaf Bazea,,,,,,,,,,fc-ashdod,hapoel-jerusalem
Dimitrios Diamantakos,,,,,,,,,,fc-ashdod,
Yoav Arikha,,,,,,,,,,fc-ashdod,
Shaked Hakmon,,,,,,,,,,fc-ashdod,fc-ashdod
Bar Netanel,,,,,,,,,,fc-ashdod,
David Nyengue,,,,,,,,,hapoel-hadera,fc-ashdod,
Lawrence Ofori,,,,,,,,,,fc-ashdod,
Guy Dahan,,,,,,,,,,fc-ashdod,
Ben Mizan,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,fc-ashdod,
Gal Katabi,,,,,,,,,,fc-ashdod,
Mohamad Amer,,,,,,,,,,,fc-ashdod
David Cuperman,,,,,,,,,,,fc-ashdod
Jordan Sebban,,,,,,,,,,,fc-ashdod
Roy Levy,,,,,,,,,,,fc-ashdod
Tomer Amar,,,,,,,,,,,fc-ashdod
Ebenezer Mamatah,,,,,,,,,,,fc-ashdod
Roei Ben Shimon,,,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,fc-ashdod
Alon Weisberg,,,hapoel-jerusalem,,,,,,,,
Shay Aharon,,,hapoel-jerusalem,,,,,,,,
Oz Tzabag,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,,,,,
Uri Warner,,,hapoel-jerusalem,,,,,,,,
Moti Ohayon,,,hapoel-jerusalem,,,,,,,,
Shay Mazor,,,hapoel-jerusalem,hapoel-jerusalem,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,
Omri Ron,,,hapoel-jerusalem,,,,,,,,
Adam Mizrahi,,,hapoel-jerusalem,hapoel-jerusalem,,,,,,,
Yotam Penso,,,hapoel-jerusalem,,,,,,,,
Gary Assous,,,hapoel-jerusalem,,,,,,,,
Lior Hoga,,,hapoel-jerusalem,,,,,,,,
Oded Amitay,,,hapoel-jerusalem,,,,,,,,
Michael Maman,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,,,,
Shahar Balilti,,,hapoel-jerusalem,,hapoel-jerusalem,,,,,,
Nissim Azarzar,,,,hapoel-jerusalem,,,,,,,
Orel Zade,,,,hapoel-jerusalem,,hapoel-jerusalem,,,,,
Golan Hermon,,,,hapoel-jerusalem,,,,,,,
Ben Uzan,,,,hapoel-jerusalem,,,,,,,
Oren Cohen,,,,hapoel-jerusalem,hapoel-jerusalem,,,,,,
Jamal Khatib,,,,hapoel-jerusalem,,,,,,,
Matias Martin,,,,hapoel-jerusalem,,,,,,,
Jeremy Haubel,,,,hapoel-jerusalem,,,,,,,
Yehuda Huta,,,sektzia-ness-ziona,hapoel-jerusalem,,,,,,,
Ofir Hemo,,,,hapoel-jerusalem,,sektzia-ness-ziona,sektzia-ness-ziona,,,,
Moshe Ben Lulu,,,,hapoel-jerusalem,hapoel-hadera,hapoel-hadera,,,,,
Liran Jan,,,,,hapoel-jerusalem,hapoel-jerusalem,,,,,
Yarin Mahtabi,,,,,hapoel-jerusalem,,,,,,
Daniel Machluf,,,sektzia-ness-ziona,,hapoel-jerusalem,,,,,,
Shai Yaakov,,,,,hapoel-jerusalem,hapoel-jerusalem,,,,,
Ben Khawaz,,,,,hapoel-jerusalem,,,,,,
Dejan Vukomanovic,,,,,hapoel-jerusalem,,,,,,
Danijel Romic,,,,,hapoel-jerusalem,,,,,,
Tomer Elbaz,,,,,hapoel-jerusalem,,,,,,
Harel Shalom,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Uri Peso,,,,,hapoel-jerusalem,hapoel-jerusalem,,,,,
Awka Ashta,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Ariel Hadar,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,,,,
Bar Mizrahi,,,,,hapoel-jerusalem,,,,,,
Liron David Moshe,,,,,,hapoel-jerusalem,,,,,
Noam Hefzedi,,,,,,hapoel-jerusalem,hapoel-jerusalem,,,,
Tomer Levi,,,,,,hapoel-jerusalem,,,,,
Ilan Rankevich,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,hapoel-jerusalem,,,,,
Asaf Cohen,,,,,,hapoel-jerusalem,,,,,
Kobi Ben Hemo,,,,,,hapoel-jerusalem,,,,,
Jeroen Tesselaar,,,,,,hapoel-jerusalem,,,,,
Júlio César,,,,,hapoel-haifa,hapoel-jerusalem,,,,,
Omer Agvadish,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Adis Checkol,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,,
Mahmoud Al-Iwisat,,,,,,hapoel-jerusalem,,,,,
Daniel Busi,,,,,,,hapoel-jerusalem,,,sektzia-ness-ziona,
Avi Malka,,,,,,,hapoel-jerusalem,hapoel-jerusalem,,,
Omri Regev,,,,,,,hapoel-jerusalem,hapoel-jerusalem,,,
Avihai Wodaje,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,,
Willy Agada,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-haifa,hapoel-jerusalem,
Eyal Danin,,,,,,,,hapoel-jerusalem,,,
Tom Yehezkel,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,,
Ben Vaitzman,,,,,,,,hapoel-jerusalem,,,
Sahar Brown,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,
Noam Malmud,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Guy Aviv,,,,,,,sektzia-ness-ziona,hapoel-jerusalem,,,
Sharon Zissu,,,,,,,,hapoel-jerusalem,,,
Meidan Cohen,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,
Matan Schwartz,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,,
Adebayo Adeleye,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Bar Shushan,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,
Roi Melika,,,,,,,,hapoel-jerusalem,,sektzia-ness-ziona,
Yotam Hadad,,,,,,,,,hapoel-jerusalem,,
Maor Gerassi,,,sektzia-ness-ziona,,,,,,hapoel-jerusalem,hapoel-jerusalem,
Cletus Nombil,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,
Aynao Prada,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Itay Zada,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Lidor Nakshari,,,,,,,,,hapoel-jerusalem,,
Liran Elmaliach,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem,
Eloge Yao,,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem
Yonathan Shabi,,,,,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,hapoel-jerusalem,hapoel-jerusalem
Ondrej Baco,,,,,,,,,,hapoel-jerusalem,hapoel-jerusalem
Solomon Daniel,,,,,,,,hapoel-hadera,,hapoel-jerusalem,
Hamed Sholaja,,,,,,,,,,hapoel-jerusalem,
Ahmad Darawshe,,,,,,,,,hapoel-haifa,hapoel-jerusalem,
Bright Enobakhare,,,,,,,,,,hapoel-jerusalem,
Omer Kabilo,,,,,,,,,,,hapoel-jerusalem
Roy Revivo,,,,,,,,,,,hapoel-jerusalem
Golan Beni,,,,,,,,,,,hapoel-jerusalem
Jordan Botaka,,,,,,,,,,,hapoel-jerusalem
Cédric Franck Don,,,,,,,,,,,hapoel-jerusalem
William Togui,,,,,,,,,,,hapoel-jerusalem
Hisham Kiwan,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,
Tvrtko Kale,hapoel-haifa,hapoel-haifa,,,,,,,,,
Niv Antman,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,sektzia-ness-ziona,sektzia-ness-ziona
Oshri Roash,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,
Muayan Halaili,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,,,
Adi Sheleg,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,,,
Yossi Dora,hapoel-haifa,hapoel-haifa,,hapoel-haifa,hapoel-haifa,,,,,,
Fabian Stoller,hapoel-haifa,,,,,,,,,,
Maaran Lala,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,hapoel-haifa,,,
Adir Dahan,hapoel-haifa,hapoel-haifa,,,,,,,,,
Danilo Nikolic,hapoel-haifa,hapoel-haifa,,,,,,,,,
Dusan Brkovic,hapoel-haifa,,,,,,,,,,
Or Lagrisi,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,,
Guy Lipka,hapoel-haifa,,,,,,,,,,
Eyal Tartatzky,hapoel-haifa,,,,,,,,,,
Stefan Denkovic,hapoel-haifa,,,,,,,,,,
Vladimir Gluscevic,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,,,
Amir Abu Nil,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,maccabi-bnei-reineh,,
Amos Kollie,hapoel-haifa,hapoel-haifa,,,,,,,,,
Tadas Kijanskas,,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,,,
Amir Nusbaum,,hapoel-haifa,,,,,,,,,
Liran Sardal,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa
Nebojsa Marinkovic,,hapoel-haifa,,,,,,,,,
Zico,,hapoel-haifa,,,,,,,,,
Maharan Abu Raiya,,,hapoel-haifa,,,,,,,,
Ofek Fishler,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,hapoel-haifa,,,
Triko Gateon,,,hapoel-haifa,,,,,,,,
Almog Ohayon,,,hapoel-haifa,,,,,,,,
Idan Golan,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,
Aner Shechter,,,hapoel-haifa,,hapoel-haifa,hapoel-haifa,,hapoel-haifa,sektzia-ness-ziona,,
Premysl Kovar,,,hapoel-haifa,hapoel-haifa,,,,,,,
Gal Cohen,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-haifa,,,,,,,,
Mindaugas Kalonas,,,hapoel-haifa,,,,,,,,
Hamdi Salihi,,,hapoel-haifa,,,,,,,,
Tosaint Ricketts,,,hapoel-haifa,,,,,,,,
Samson Obi,,,hapoel-haifa,,,,,,,,
Rotem Fadida,,,,hapoel-haifa,hapoel-haifa,hapoel-haifa,,,,,
Gal Ben Naim,,,,hapoel-haifa,hapoel-haifa,,,,sektzia-ness-ziona,,
